V3RD,V4RD,V5RD,V3SRD,V4SRD,LSIRD,TanakaRD,V3IS,V4IS,V5IS,V3SIS,V4SIS,LSIIS,TanakaIS,Prop,Prop_class
-22.8009,-17.4064,-5.82429,-23.9122,-22.0327,0.193738,1.0671,-22.4228,-22.3301,-6.32137,-27.0415,-24.6391,0.283469,1.25432,0.381219625,0
-25.9408,-18.7592,-6.64782,-28.5485,-25.9953,0.2117,1.08959,-26.3819,-23.9036,-6.90613,-32.5684,-30.2391,0.259418,1.1975,0.740947425,0
-16.6812,-13.9295,-7.12955,-24.8858,-23.1095,0.0973158,0.814708,-18.8775,-16.3325,-8.00764,-28.0497,-24.4982,0.0779725,0.791868,0.435493052,0
-20.3671,-19.3577,-12.0662,-26.8816,-18.8573,0.0719725,0.680851,-25.3492,-22.5431,-8.15931,-24.3561,-20.4412,0.290198,1.25473,0.246952116,0
-10.8469,-10.253,-6.32598,-18.808,-17.9941,0.224094,1.13515,-20.6921,-20.0227,-7.0895,-23.8435,-22.7508,0.35828,1.39826,0.518098116,0
-22.1362,-18.7801,-5.90737,-28.2435,-19.307,0.0933367,0.765937,-23.1173,-23.0616,-5.84177,-25.731,-22.6303,0.30307,1.28683,0.513649404,0
-24.187,-17.6653,-5.83807,-24.9735,-22.9514,0.0452602,0.469007,-24.4165,-23.4044,-13.5807,-30.9903,-26.1905,0.177236,1.11252,1.34157658,1
-20.7068,-19.6078,-7.03201,-25.6319,-17.738,0.0579186,0.664886,-22.4345,-20.5058,-5.6719,-28.2511,-25.1888,0.23237,1.12519,0.6108917,0
-21.1625,-19.8064,-4.46515,-24.4289,-21.0593,0.106256,0.820029,-22.3145,-22.281,-5.62772,-25.2737,-19.4015,0.2465,1.18373,0.758707643,0
-16.7671,-13.4954,-8.11826,-25.0208,-13.2627,0.200604,1.12106,-19.4653,-19.4589,-7.35433,-27.3248,-20.652,0.295468,1.27101,0.257233977,0
-22.9109,-20.6963,-6.69401,-27.8219,-23.4774,0.296858,1.34835,-22.4512,-22.2492,-5.6357,-25.5131,-24.2245,0.414028,1.50139,0.20754236,0
-19.2675,-17.6008,-9.12164,-24.6489,-21.6833,0.0851198,0.531901,-21.3284,-21.1523,-7.56857,-27.8287,-23.4778,0.183279,1.00207,0.978010893,0
-18.2066,-10.6792,-6.71955,-16.0236,-14.0301,0.157058,0.940465,-19.5502,-17.3478,-5.95533,-24.2946,-10.5267,0.228719,1.12608,0.652020335,0
-24.128,-12.569,-7.36609,-27.4997,-17.4985,0.276381,1.24563,-25.9462,-21.5104,-6.78186,-28.7859,-28.4433,0.240051,1.14404,0.432732075,0
-18.3693,-12.9923,-7.53702,-25.9034,-18.3974,0.186011,1.04311,-21.6582,-21.3956,-6.63512,-28.3177,-23.6446,0.302345,1.28428,0.334792733,0
-16.3291,-10.1643,-6.65284,-18.3318,-12.0571,0.0832698,0.302266,-21.3241,-21.1614,-7.25084,-26.9164,-15.5927,0.121153,0.914495,0.596145034,0
-16.8858,-16.516,-5.75223,-19.5866,-19.1515,0.269787,1.24726,-22.0558,-20.8042,-7.40637,-28.4608,-25.1591,0.230773,1.12366,0.694206476,0
-17.93,-5.40757,-5.06185,-19.1773,1.44345,0.0320058,0.471797,-20.5372,-6.06678,-4.30689,-17.6558,5.31796,0.0884481,0.804419,0.664755225,0
-19.2791,-18.7511,-7.70892,-20.9721,-11.4563,0.0854652,0.752827,-22.4637,-17.8588,-6.06398,-21.6123,-17.955,0.197946,1.06146,0.526234627,0
-20.0872,-20.0264,-6.764,-26.085,-19.3056,0.117402,0.890833,-22.4116,-22.1543,-7.37719,-28.2844,-20.5432,0.268742,1.21416,0.76613307,0
-23.194,-16.767,-5.44254,-26.0861,-18.8398,0.132064,0.901481,-24.4188,-19.4589,-5.17167,-26.2043,-24.037,0.354783,1.37931,0.627002954,0
-23.5492,-22.9522,-7.46719,-26.7045,-16.6256,0.140142,0.92067,-25.1099,-21.2295,-7.74109,-30.9709,-19.3525,0.220996,1.09358,0.574485302,0
-20.4025,-12.4581,-6.74232,-21.2553,-17.4668,0.199186,1.13782,-22.4294,-20.7615,-5.90305,-25.6535,-24.5008,0.29705,1.26387,0.465271354,0
-23.4178,-23.31,-6.98729,-28.3577,-25.053,0.162541,0.978715,-23.8991,-22.168,-7.54173,-28.9874,-28.0298,0.225402,1.11062,1.40631223,1
-19.0024,-18.2865,-6.84093,-16.7933,-16.1547,0.031622,0.569658,-23.01,-21.3757,-7.05415,-26.3734,-25.329,0.221535,1.10108,0.818250179,0
-21.4817,-20.4374,-4.98526,-25.7801,-17.9921,0.0686417,0.581959,-23.0894,-21.4372,-6.18601,-27.6497,-18.6815,0.0883006,0.789434,0.888800979,0
-24.0209,-20.6401,-5.07564,-27.7484,-22.6493,0.228376,1.12965,-24.2176,-23.0485,-7.4718,-27.8949,-27.1517,0.173752,0.984194,0.554248989,0
-21.1099,-20.9653,-5.75244,-25.7204,-19.8433,0.0928457,0.739466,-22.927,-21.0657,-5.82311,-24.4013,-21.8001,0.281281,1.23536,1.17709422,1
-17.8101,-16.9994,-5.32229,-18.3845,-15.4086,0.0336668,0.552015,-23.2601,-21.6462,-6.54208,-26.5981,-21.7316,0.229215,1.11846,0.751820445,0
-17.4988,-16.2719,-8.19242,-22.8336,-20.7094,0.00583738,0.253555,-24.6115,-22.3773,-7.97976,-29.5222,-29.0936,0.0971921,0.797523,0.753752232,0
-18.3591,-11.1256,-8.39051,-25.9273,-20.883,0.141133,0.930756,-21.6204,-18.6103,-7.61401,-27.8923,-27.8063,0.223749,1.10831,0.467081785,0
-20.2785,-16.6114,-5.83591,-24.5956,-20.3534,0.131478,0.897521,-22.5389,-20.3522,-5.84574,-26.5823,-23.5866,0.140009,0.523736,0.737720966,0
-21.1855,-19.5692,-6.92912,-27.8594,-24.4283,0.089708,0.775468,-23.578,-19.7055,-6.83284,-29.8193,-29.1267,0.254445,1.17933,1.03256369,1
-22.7606,-21.9759,-4.80545,-25.1007,-23.143,0.23227,1.15087,-25.2683,-20.012,-5.02024,-28.5884,-21.4957,0.280875,1.23287,0.333402216,0
-19.5954,-19.4749,-7.67409,-24.7067,-22.8494,0.0886703,0.752846,-20.9034,-15.9431,-10.1922,-25.0719,-20.7531,0.159004,0.965963,2.24258995,1
-17.0473,-16.1924,-4.53181,-24.4158,-18.5649,0.103399,0.824071,-21.7263,-20.8644,-5.4441,-27.4101,-24.0847,0.239047,1.13769,0.43874976,0
-19.6187,-17.475,-6.9954,-28.1053,-12.6887,0.169673,1.05896,-21.3788,-20.9549,-6.04467,-28.1537,-25.2381,0.321713,1.31736,0.320344001,0
-20.178,-11.8145,-7.11363,-25.1281,-21.441,0.0305912,0.564274,-25.24,-20.2487,-5.7994,-28.9006,-23.0727,0.234019,1.1363,0.554376006,0
-20.6892,-17.6178,-7.04074,-24.2555,-23.7084,0.069582,0.692789,-24.5857,-20.8867,-6.65019,-26.5968,-22.7033,0.168825,0.959684,0.299628228,0
-18.0661,-12.5119,-7.58887,-19.3962,-16.7066,0.158358,0.9647,-20.2034,-16.8494,-7.05887,-21.0838,-18.818,0.259493,1.20083,0.309519768,0
-20.4047,-18.6944,-7.49585,-22.5235,-22.4556,0.183799,1.02141,-23.8798,-20.743,-6.73041,-27.8327,-24.6595,0.244258,1.1595,0.549516737,0
-21.1574,-20.809,-7.53274,-31.0938,-27.5029,0.226837,1.12731,-23.8913,-22.6272,-8.2994,-31.8704,-28.3609,0.272725,1.22118,0.422724754,0
-20.3484,-12.9312,-6.18211,-24.6379,-24.0903,0.14838,0.998508,-22.6041,-19.6109,-6.02202,-26.0798,-22.6388,0.374438,1.42097,0.651941538,0
-22.8356,-22.5397,-4.98165,-23.7997,-23.4419,0.0912222,0.783363,-24.5077,-20.2441,-6.04671,-26.5514,-25.8594,0.24249,1.15805,0.543513358,0
-15.5351,-8.58365,-7.58022,-21.0141,1.14007,0.0301006,0.518143,-18.8262,-9.26535,-6.09992,-26.6663,1.6772,0.102096,0.805501,0.919665813,0
-19.2432,-17.5176,-5.86146,-25.5276,-17.799,0.166893,1.01421,-22.7248,-21.7734,-6.27597,-27.296,-19.9394,0.364711,1.40773,0.486798316,0
-19.1286,-8.99617,-3.85059,-16.3818,-3.34614,0.0445642,0.0734651,-23.4533,-4.89643,-4.42428,-16.8768,2.19386,0.0401017,0.485469,0.348680407,0
-19.0792,-18.9017,-10.9158,-27.1924,-24.9852,0.0354533,0.53251,-25.2921,-21.9482,-7.97423,-27.7923,-27.2053,0.125362,0.920222,1.80072665,1
-16.6918,-14.4443,-8.06516,-17.5571,-13.4889,0.0428261,0.588726,-21.884,-20.7588,-6.31326,-25.0751,-24.0994,0.193472,1.02584,0.354250044,0
-20.635,-8.0078,-6.6669,-19.7377,-6.48423,0.0349973,0.582451,-20.9294,-10.8601,-5.11598,-23.6935,-15.8206,0.0365514,0.446444,0.573971689,0
-22.3492,-13.4547,-5.42991,-21.3386,-18.2032,0.0565176,0.676626,-24.4377,-22.8323,-5.91279,-27.5979,-17.9519,0.181886,1.01264,0.582930028,0
-19.9516,-17.7912,-6.27867,-24.285,-22.5772,0.248355,1.21965,-22.4051,-21.7463,-6.05716,-27.899,-23.7235,0.308079,1.30601,0.68664664,0
-25.1256,-19.8948,-4.42066,-26.2402,-22.7681,0.110934,0.853109,-27.2894,-24.1554,-4.82958,-29.7836,-24.0384,0.253783,1.17749,0.590180039,0
-19.2706,-12.755,-8.55001,-23.0407,-22.2248,0.0626418,0.705076,-20.852,-13.8475,-7.69835,-25.5186,-19.8307,0.0455463,0.563592,1.0382359,1
-22.2993,-19.3727,-4.98606,-24.2833,-21.5106,0.184369,1.076,-26.6786,-24.2566,-5.72895,-26.6766,-25.1556,0.327705,1.32797,0.54944849,0
-20.2,-13.459,-7.13262,-26.1448,-22.2447,0.13042,0.858112,-21.5434,-18.5519,-6.16298,-27.5941,-27.4368,0.216303,1.09189,0.222475007,0
-22.1845,-15.1841,-5.92991,-22.6682,-14.8493,0.0563714,0.658486,-24.9381,-18.8899,-5.5152,-27.3599,-24.1849,0.193782,1.03785,1.55794811,1
-16.4554,-7.39712,-5.78636,-20.296,6.20437,0.053688,0.658438,-22.6719,-21.5706,-4.55843,-30.2663,-24.3656,0.283945,1.24093,0.474668384,0
-19.7882,-17.4896,-7.62621,-24.5268,-23.6852,0.161964,1.01275,-22.8435,-19.2509,-4.92818,-27.723,-27.648,0.266976,1.20667,0.812088788,0
-12.0949,-7.91356,-5.22042,-13.2388,-7.0143,0.0065613,0.362669,-22.2187,-19.7292,-6.06542,-25.4263,-20.8012,0.102841,0.83797,0.644065619,0
-22.1389,-19.0864,-8.89248,-25.8115,-23.2701,0.133802,0.91788,-23.9192,-23.9142,-6.90244,-30.4225,-28.311,0.223928,1.10172,0.605835259,0
-23.1481,-16.2081,-7.16566,-24.0526,-18.3768,0.0880813,0.792531,-20.8091,-18.0898,-5.94439,-26.5646,-19.6305,0.311446,1.31351,0.251086801,0
-23.3469,-21.6519,-6.05802,-27.0594,-21.3526,0.245566,1.19816,-23.7396,-17.4807,-5.81474,-24.5042,-21.6613,0.242125,1.14778,0.83611697,0
-24.2954,-9.94485,-7.67602,-17.2477,-9.62848,0.10189,0.821663,-24.9882,-21.9618,-8.41786,-29.9697,-23.4712,0.176346,0.99181,0.718586981,0
-17.887,-17.1438,-7.44541,-27.8982,-20.5683,0.0803411,0.765431,-24.2547,-18.9571,-7.4404,-27.1583,-25.5298,0.17835,0.982078,0.559595346,0
-18.1464,-15.748,-7.50346,-23.0334,-19.5069,0.16419,0.983809,-21.155,-20.739,-6.52205,-26.7599,-20.5133,0.221092,1.09733,1.46105266,1
-22.0155,-19.6386,-6.1361,-27.0205,-24.4392,0.148345,0.91982,-27.3867,-21.5813,-7.11948,-29.0008,-28.7253,0.190855,1.02266,0.371796578,0
-20.8043,-20.2771,-7.09835,-22.1456,-13.5957,0.0431416,0.616803,-24.9916,-22.431,-5.22541,-25.3191,-21.0514,0.120582,0.837985,0.497094512,0
-17.9058,-16.7554,-6.77192,-23.2218,-20.4361,0.305599,1.34288,-23.2019,-22.5957,-6.42062,-28.8343,-28.1532,0.339272,1.35945,0.355246902,0
-20.2863,-15.9445,-7.82653,-26.0445,-17.6344,0.213315,1.12189,-22.0722,-20.8279,-7.241,-28.0313,-22.0577,0.263304,1.1978,1.83304644,1
-17.6202,-7.44976,-4.98452,-16.8762,-8.7964,0.0668719,0.0974145,-20.8061,-20.1479,-5.6983,-22.4387,-18.9221,0.0678645,0.570885,1.19084716,1
-21.6385,-19.8217,-6.83096,-26.3382,-25.4136,0.234527,1.14481,-21.9735,-20.5516,-6.73729,-25.5782,-25.2065,0.179929,1.00545,0.347099662,0
-18.9961,-17.0475,-7.44611,-25.1351,-14.492,0.0518801,0.549084,-23.4257,-20.3709,-7.3246,-23.2383,-18.1681,0.148373,0.906701,0.442757845,0
-19.1455,-16.3596,-5.56592,-22.7644,-22.3074,0.230968,1.15608,-22.4102,-20.8014,-6.30435,-27.0644,-25.6839,0.244905,1.16048,0.352429628,0
-21.7876,-19.2412,-6.35678,-24.5537,-21.1967,0.180648,1.09199,-22.8428,-22.3303,-6.36754,-26.5264,-25.4045,0.307256,1.29811,1.79862213,1
-21.544,-19.4361,-5.47141,-30.5487,-15.7193,0.133062,0.917096,-23.5294,-21.5533,-6.70268,-32.7016,-27.4464,0.223181,1.10183,0.771609664,0
-17.951,-17.2454,-7.07896,-22.7887,-22.7807,0.0518239,0.680355,-21.4557,-18.7877,-7.14686,-26.8314,-25.1066,0.102355,0.887534,0.779779971,0
-19.5576,-14.3958,-5.60966,-17.0017,-14.4073,0.0494542,0.208984,-22.8343,-18.9843,-6.09728,-24.7064,-23.5474,0.250639,1.17606,1.39103222,1
-23.8922,-15.5405,-3.82919,-18.2381,-16.4057,0.136166,0.902977,-24.1542,-23.4586,-4.84434,-27.2638,-22.1333,0.178878,0.996978,0.264565438,0
-23.5112,-17.3086,-6.18565,-29.6077,-27.5364,0.228329,1.14869,-23.4176,-19.3486,-6.04958,-29.6166,-29.1544,0.221055,1.10065,0.78779006,0
-21.2764,-17.0503,-7.2085,-27.7796,-25.0544,0.241232,1.20172,-22.005,-19.989,-6.78661,-29.485,-28.6399,0.265189,1.20285,0.843372583,0
-15.5168,-15.0791,-6.1066,-18.9801,-9.89108,0.137794,0.228746,-19.5361,-18.8245,-5.81947,-27.2055,-12.3118,0.114816,0.183256,0.972787619,0
-14.4699,-8.14056,-7.23455,-17.7893,-9.6763,0.0816742,0.120693,-19.6362,-15.7767,-6.69559,-24.0503,-16.306,0.0944529,0.782861,0.704105198,0
-18.7052,-8.04353,-7.12276,-18.1099,-13.9327,0.0382523,0.427593,-21.113,-19.6175,-7.11693,-27.2319,-22.1954,0.185242,1.02413,0.45827657,0
-24.5141,-20.2345,-5.78089,-29.7385,-26.1874,0.077044,0.590607,-24.4211,-21.8823,-7.11588,-31.9372,-24.012,0.0924791,0.800793,0.339234114,0
-21.042,-9.87941,-9.39997,-21.2672,-11.7882,0.162355,1.07153,-20.1771,-16.3197,-12.5869,-23.0765,-15.4058,0.161236,1.05391,0.471670002,0
-15.6778,-6.33253,-5.75642,-19.1535,-4.13048,0.17486,1.04776,-19.3123,-18.7018,-5.5861,-26.2574,-19.1427,0.289957,1.26307,0.348985404,0
-21.7179,-10.7902,-7.36653,-26.6988,1.70652,0.0760119,0.781088,-23.8327,-13.0922,-6.2948,-25.3004,-2.8952,0.0609235,0.628505,0.652770638,0
-21.4338,-20.164,-7.58138,-27.5184,-22.6515,0.181193,1.04464,-20.8391,-20.2339,-6.20831,-29.6654,-24.8083,0.216013,1.10542,0.274670422,0
-24.4146,-24.3761,-4.76086,-24.1805,-21.1187,0.104331,0.848154,-24.8036,-24.3782,-5.7117,-23.0118,-21.568,0.247949,1.16708,1.10809827,1
-19.7797,-17.4048,-4.4424,-21.819,-18.8671,0.0783018,0.685463,-24.0411,-20.9881,-4.82282,-27.4678,-24.7476,0.250967,1.19638,0.346808165,0
-22.731,-19.9383,-5.65646,-28.6243,-22.7168,0.144536,0.945974,-22.1295,-20.9192,-6.12622,-25.5951,-24.138,0.207927,1.06805,0.376035571,0
-22.6845,-18.382,-5.88984,-25.072,-22.5492,0.0828146,0.755096,-26.1385,-24.1942,-5.46057,-29.3744,-26.2075,0.397129,1.46876,0.650523782,0
-17.5332,-16.942,-7.18544,-22.0676,-19.0449,0.117194,0.892203,-19.6653,-19.3463,-7.12667,-32.6685,-20.8894,0.249117,1.18944,0.365005791,0
-19.7515,-19.7374,-7.28615,-24.3268,-21.0247,0.19301,1.06124,-22.2884,-20.885,-5.61302,-23.1511,-21.391,0.106811,0.704998,1.08827496,1
-20.4883,-11.8685,-5.73563,-20.2634,-20.0655,0.138214,0.956849,-23.5983,-23.4229,-4.74517,-25.5988,-23.0464,0.336346,1.35016,0.833004236,0
-22.7181,-20.1719,-7.6048,-25.11,-23.2322,0.0245075,0.527092,-22.396,-22.1239,-6.97092,-29.2647,-21.8138,0.0988266,0.823152,4.03865194,1
-16.3327,-13.8691,-5.39975,-20.1352,-19.8644,0.249996,1.23927,-17.9621,-17.75,-6.66923,-26.4383,-17.5661,0.260368,1.19234,0.605666876,0
-18.921,-13.7,-8.18275,-24.7334,-14.6147,0.0302393,0.125094,-24.9192,-23.4747,-9.23762,-30.0331,-27.032,0.0855801,0.440384,0.268243134,0
-21.0784,-19.9884,-6.48688,-25.2134,-19.3219,0.19527,1.08572,-26.1068,-22.7979,-5.43692,-32.534,-22.3739,0.325612,1.32563,0.527301311,0
-21.2581,-16.1443,-4.5364,-26.099,-23.8736,0.183858,1.04174,-23.3758,-19.8945,-4.88381,-27.5898,-24.4383,0.244909,1.1532,0.43094635,0
-17.9203,-15.8953,-7.28037,-25.7628,-21.7978,0.127637,0.879428,-21.5815,-21.0738,-6.64221,-25.8534,-24.8951,0.344726,1.36625,1.18109548,1
-25.1017,-23.4741,-6.23231,-26.0493,-19.7608,0.213162,1.14553,-26.1762,-24.3445,-9.19824,-26.8728,-23.1525,0.116147,0.872466,0.493159205,0
-19.8549,-17.3543,-5.54798,-22.6072,-19.8461,0.100633,0.801735,-22.9123,-19.3803,-7.64498,-25.5766,-22.1782,0.100227,0.840297,0.262073755,0
-24.6158,-21.8097,-6.22872,-30.1279,-28.4046,0.0647032,0.607893,-24.7387,-21.1066,-4.79876,-26.9725,-24.0418,0.14666,0.916121,0.399716645,0
-20.6111,-16.66,-6.707,-23.1899,-18.9664,0.176028,1.02575,-22.7298,-22.4557,-6.52183,-24.2794,-23.1928,0.351105,1.37545,0.368341446,0
-22.9293,-21.5019,-5.84037,-25.9026,-21.0383,0.153942,0.954374,-25.5029,-21.1708,-7.25587,-26.3162,-22.8516,0.255124,1.1885,0.854480028,0
-16.2566,-14.3816,-7.11876,-21.8724,-16.3249,0.138705,0.940164,-22.6337,-17.7231,-6.53679,-25.5207,-25.3871,0.230735,1.12856,0.815956056,0
-23.0911,-22.0012,-7.3951,-29.2404,-28.9147,0.211479,1.11243,-25.2127,-22.8562,-6.27045,-29.9812,-29.5193,0.333037,1.33608,0.735788286,0
-24.6434,-17.2108,-6.33061,-22.259,-21.1685,0.236874,1.17392,-25.9095,-24.8142,-6.24254,-26.3682,-24.7322,0.2597,1.20487,1.40202594,1
-23.327,-15.3084,-4.21599,-21.8294,-9.71822,0.0769684,0.758524,-24.1739,-18.1954,-5.02422,-19.215,-16.041,0.170674,0.973033,0.409340948,0
-21.8183,-19.7642,-6.9283,-25.1616,-25.0414,0.192312,1.07611,-24.8912,-23.7551,-6.32154,-27.0826,-26.183,0.261613,1.20508,0.668297887,0
-22.5438,-19.8518,-7.46751,-23.0839,-22.5645,0.016153,0.377846,-24.243,-23.0874,-5.98565,-29.9324,-21.5265,0.0529335,0.37832,0.418040544,0
-21.5819,-20.4817,-5.17071,-21.3921,-19.3869,0.0721513,0.709874,-23.2575,-22.8923,-5.40533,-25.6164,-22.8371,0.283017,1.25948,0.829221427,0
-16.4228,-14.9528,-5.99316,-21.2858,-19.589,0.11712,0.894382,-23.7693,-21.4389,-6.54821,-24.0072,-22.6497,0.279766,1.23002,1.95511591,1
-18.382,-7.53593,-7.47789,-18.5756,-14.9565,0.0369319,0.205955,-21.6826,-19.7789,-7.37886,-19.2684,-18.9018,0.105047,0.846675,0.927252173,0
-14.4102,-12.1207,-8.03104,-17.5458,-17.0709,0.0657084,0.656212,-23.6211,-20.5165,-5.90425,-29.5925,-19.3839,0.185874,1.01722,3.24871826,1
-21.4452,-19.7684,-4.5771,-26.2149,-20.7785,0.16853,1.02072,-23.706,-21.4772,-4.43149,-25.477,-24.9717,0.253383,1.16787,0.405262977,0
-14.3137,-13.1297,-8.06854,-26.3285,-5.4217,0.0398613,0.138923,-23.7696,-22.533,-13.6581,-25.7456,-18.6117,0.130111,0.941149,1.09978688,1
-21.8359,-19.3871,-4.47949,-21.5612,-21.2219,0.022202,0.455486,-26.2774,-23.507,-5.14693,-24.9844,-23.5717,0.205807,1.06465,0.724306881,0
-23.7773,-12.2327,-2.84907,-18.9342,-13.327,0.0983396,0.847794,-24.2817,-23.6883,-3.61226,-24.769,-22.9099,0.250653,1.16967,1.55224895,1
-22.9376,-22.0731,-6.67641,-26.5186,-22.5809,0.049034,0.667025,-24.8526,-24.0881,-7.84755,-30.2763,-25.6466,0.183273,1.00199,0.885708094,0
-14.4179,-13.3989,-10.7476,-19.7109,-9.45785,0.100812,0.706076,-23.3012,-21.0594,-8.02337,-26.4852,-18.7774,0.271385,1.21559,0.315423846,0
-19.1567,-14.8785,-7.5931,-25.3517,-25.2282,0.219128,1.15509,-22.6648,-20.5173,-5.81113,-29.3175,-22.2793,0.296889,1.27066,1.55173981,1
-17.7325,-16.454,-8.45492,-25.0745,-21.2292,0.105489,0.804728,-22.0223,-19.8111,-6.52984,-28.2549,-24.3707,0.101301,0.811043,0.446815521,0
-24.9984,-22.7711,-6.47119,-31.2797,-27.6615,0.226672,1.15608,-25.3605,-24.7836,-5.89674,-30.9866,-26.3489,0.345031,1.37675,0.824413896,0
-21.8013,-16.1761,-6.34805,-23.4958,-22.7962,0.160167,1.01048,-24.4999,-22.4586,-5.70655,-31.2281,-24.6938,0.285043,1.24863,0.994059145,1
-16.4594,-14.941,-5.76821,-22.3375,-19.5778,0.142276,0.926988,-20.6097,-19.4176,-6.46617,-25.6747,-23.901,0.293219,1.253,0.307754546,0
-16.6636,-10.569,-6.84788,-19.2604,-11.9303,0.108744,0.887694,-20.8036,-19.3712,-6.88086,-20.5076,-18.1651,0.296202,1.26748,0.547002494,0
-20.1262,-14.1738,-7.46968,-23.7507,-19.4544,0.105156,0.858056,-26.2881,-21.5917,-6.9236,-29.3929,-25.2438,0.237148,1.13445,0.28687194,0
-20.5655,-17.1499,-4.55595,-26.6053,3.52573,0.124902,0.943993,-23.7864,-22.3156,-4.23438,-24.1547,-23.3705,0.217524,1.10643,0.7896415,0
-15.7916,-14.5339,-5.64095,-22.6067,-21.54,0.321445,1.35748,-22.2704,-21.061,-4.90841,-25.9916,-25.445,0.393297,1.45427,0.279523015,0
-20.3036,-19.5046,-7.72208,-25.4131,-24.1027,0.161301,1.00229,-20.2075,-20.0427,-6.7821,-28.7068,-17.5732,0.268098,1.22461,0.475682646,0
-22.3221,-21.8963,-4.53888,-27.6159,-9.74859,0.0455175,0.616095,-25.352,-23.4388,-5.31444,-30.9162,-19.5869,0.239173,1.14994,0.331439674,0
-19.33,-19.075,-6.74868,-23.6758,-20.4017,0.320987,1.32608,-21.5941,-20.9071,-6.2627,-24.6974,-24.0012,0.416045,1.5038,0.993182361,1
-20.5438,-14.7161,-8.35756,-25.0365,-22.0352,0.101277,0.845559,-22.7539,-19.4577,-8.36179,-25.8408,-22.3359,0.181768,1.00347,1.36712098,1
-19.8051,-14.4026,-7.27988,-19.6351,-19.2342,0.147879,0.956819,-21.3917,-18.6496,-6.66895,-23.8736,-20.133,0.145813,0.906408,0.509607136,0
-19.5302,-15.6698,-7.0378,-27.5465,-16.1593,0.276635,1.28129,-21.7921,-18.4274,-7.21295,-22.6696,-20.5017,0.260745,1.20505,0.323957026,0
-23.4434,-20.2832,-5.68208,-27.5738,-23.6051,0.0984677,0.851729,-22.3968,-18.6339,-9.39477,-25.9555,-24.5406,0.104514,0.859748,0.254797757,0
-20.192,-19.0254,-5.41408,-23.2565,-20.379,0.0877176,0.849765,-22.455,-21.3984,-9.01019,-24.6212,-21.9459,0.102745,0.830231,2.37425518,1
-23.8309,-20.7344,-5.23027,-24.8223,-20.9326,0.0536235,0.565037,-23.9211,-23.5172,-3.98871,-26.9702,-23.5624,0.101452,0.823335,0.930552244,0
-21.9022,-16.6752,-7.57562,-21.7661,-21.3725,0.0610917,0.70832,-22.0073,-19.4184,-6.15395,-27.5261,-25.7513,0.233458,1.13477,0.246001393,0
-22.7779,-19.973,-4.87618,-28.5079,-27.1158,0.183837,1.0587,-23.9194,-20.5844,-4.52216,-27.8646,-24.2243,0.308637,1.3066,0.51573503,0
-14.9432,-13.6491,-9.69528,-20.5649,-17.0145,0.0361986,0.605106,-19.5324,-18.8176,-6.69026,-23.2625,-21.7886,0.0750276,0.678177,0.240338609,0
-20.364,-15.2894,-8.38403,-23.928,-20.7747,0.0876938,0.77505,-19.4037,-17.2412,-8.75552,-23.1471,-21.2565,0.125917,0.927576,0.436282068,0
-24.7142,-24.1427,-5.8892,-31.7949,-29.6016,0.26505,1.21949,-24.3301,-24.2121,-8.35383,-29.7412,-29.2096,0.155904,0.943825,0.271463841,0
-16.8957,-10.1852,-9.03157,-23.1413,-17.5154,0.0723578,0.742289,-21.7028,-18.3421,-5.85148,-27.8284,-25.5624,0.290584,1.25327,0.700159132,0
-11.3174,-8.84435,-6.87541,-21.199,-16.3196,0.118762,0.8596,-24.1764,-23.8384,-5.84852,-31.1814,-29.7132,0.308489,1.29697,0.380979538,0
-20.8843,-14.7714,-7.88241,-24.0565,-23.6189,0.176199,1.07617,-22.7862,-22.4935,-6.18134,-26.6998,-23.7003,0.242686,1.15133,1.31533396,1
-20.2659,-19.1599,-6.32598,-19.6758,-16.2461,0.344642,1.37821,-21.3324,-20.8909,-7.08947,-25.9665,-16.1263,0.411192,1.49488,0.520589173,0
-15.1921,-10.0156,-7.50216,-18.8332,-15.072,0.0591482,0.717987,-18.8749,-16.8052,-6.32928,-25.3346,-15.6868,0.0925263,0.805273,1.2219038,1
-16.3585,-12.8291,-5.84213,-18.4887,-18.2163,0.143654,0.938418,-21.5705,-20.6766,-6.71353,-22.6814,-22.2074,0.258894,1.18675,0.883255184,0
-19.3363,-14.5326,-6.44949,-23.2082,-14.964,0.0510246,0.609652,-22.0932,-19.7179,-6.62549,-27.319,-23.8559,0.174665,0.983742,0.522977829,0
-20.9511,-17.0793,-4.42032,-17.6118,-13.6419,0.0478611,0.102866,-22.6845,-19.381,-5.25922,-22.3439,-15.4252,0.0170284,0.320481,0.403547674,0
-20.6634,-19.3935,-5.07283,-25.7856,-21.0575,0.195225,1.10385,-23.6415,-20.8985,-7.23589,-28.4033,-22.9685,0.265844,1.21077,0.826820195,0
-16.9757,-15.9823,-11.4521,-22.2836,-14.9787,0.0445597,0.343632,-23.5365,-20.0117,-9.36883,-27.438,-16.2314,0.118329,0.902887,0.507634103,0
-16.7239,-15.3437,-6.40683,-21.6367,-17.6023,0.0242895,0.518316,-20.1502,-19.8974,-8.08041,-24.1072,-21.9367,0.14275,0.904128,0.87378031,0
-19.8743,-15.5244,-5.3595,-22.5115,-21.7982,0.133897,0.941875,-21.8032,-19.8845,-6.11143,-27.8979,-26.0737,0.214437,1.08561,0.992169499,1
